A,B,C
3.5717189540330114,3.394445773925155,3.7679467882810496
3.2606961316962217,1.984961190820985,2.7318142623811736
0.380170743167162,0.19307556897298153,-0.47889309503604666
2.7148020506800767,1.706773698906123,2.530978854785225
0.6511574289262017,1.2787632106802036,1.9202061220442097
2.316343441511812,2.357511398778577,2.1790411455120884
4.0786648972935025,2.8995029581585627,2.459710181868879
-0.026946130674258825,1.2003632359006233,-0.2737716284760068
1.6550091313035364,0.9120468067659632,1.143739502050963
0.7161169962367177,0.7145532849944856,1.565470152774283
0.9222233025642046,1.486056431230927,1.6952848980438657
1.6541168047615449,1.891823749202471,2.3999024679591097
1.5401416129012455,0.1416247714891815,0.44500022006491413
0.10444654164015299,1.144418744856897,1.0491291828148561
1.3806138048642862,2.032314798947718,2.3831856602332953
0.6489940887066402,-0.6211000603831957,-0.2031621798123405
1.5656053639768772,1.9803484240251092,2.6764677580563685
1.60045040969278,1.0793733877669722,1.171993183153515
-0.3597780775425754,0.254962347226985,0.3393162662430525
0.9703466122491651,0.8926236913287353,0.4257316718822365
0.5477639373403096,2.3332778535869716,1.3389890983039576
-0.28843312786215947,0.6999880342685477,0.31507940580265126
3.5857998723986038,2.9461813067833145,3.6072927270485935
1.7128473142167207,3.646607415223523,2.42365456790661
1.6101455502095119,2.0430437285233074,0.9556353701174547
2.157792368248381,3.5613028963546713,3.406683740652161
2.499464698375931,1.6802044331303005,1.47579579166562
1.2367658176824428,1.7028072194325152,2.2092160320303678
3.1213465793080726,3.148136084815678,2.8888920449349893
0.27080993047631374,0.09677729820109512,0.9352634571762862
0.5298863840274189,0.08403037965477221,-0.07791134386903799
2.000203771434895,1.443334832572071,2.2641407049939892
0.18096585828444522,-0.06710984561062627,0.04592815325356381
1.6856981244548028,1.0474548721950132,0.43182365052183636
0.8958579660649815,0.09267355928073928,0.23294856443274992
1.6845987657806356,2.3602976009274697,1.9271610581199388
1.8676911430823073,2.288660275636001,1.5142880478812248
1.0956972474432316,2.205151839778247,2.284635067358905
1.5483639061452348,0.39846785556042097,-0.35406582356019184
-0.8884205012673979,-0.5524348644255239,-0.4978434832605249
3.1692781201962292,2.582676037548905,2.9225433438158195
2.097359438681485,4.100812621945009,3.398642017154677
1.6704320871170648,2.3706309859953314,2.618411686635438
0.947811771358764,0.13708361884588305,0.7630256311865481
0.16830200997252553,1.469436947372376,0.895134142446455
-1.1488809227674692,0.37648643399638876,0.46306579513713436
-0.34508301121217355,0.06934608448605242,0.03685939486009383
3.767163953075307,2.8628287799461667,3.3469185769052943
0.35491056573849794,-0.18151547710692428,0.6038143393208764
0.908082015850591,1.1827517280110709,0.33997253715611087
2.122867649880564,1.1622422178810186,2.3579175340282994
2.0264343076180316,2.9913353401183627,2.9237020403218628
1.8128221098526507,1.6670609759437784,2.158780480109829
0.31798487456310076,0.30555486741173465,1.1459593560820758
1.3105078065477582,0.8466560747943948,1.8667359014202152
1.4792951194520636,1.5715859289811427,2.549591800285434
1.4108079997195118,0.8390775277156457,2.7873598849446255
-1.6491210415172972,0.38219384055852,-0.5011538209736949
1.974292794713477,3.1317728751702187,1.175096354611989
-1.2512049239145104,-1.04656526301184,0.04031562325558128
1.7222624444861072,2.5340538935363375,-0.00904339826607159
1.0364611020917385,0.15876911217033107,1.0640517321658391
2.1578057710574794,1.0924469817974836,1.9417480112178405
3.4727143528418556,2.9375581199555163,2.2638678147059155
-0.40635196191714046,0.3529941842822733,-0.09119842333302033
2.582900776214046,1.83616244394891,3.6777832386083467
3.3972834034142707,3.205068354126225,2.486975188237654
1.179811019064331,1.5725211556157452,1.0409066487794107
-0.5198069376032644,1.5832329679323633,1.8799402346473864
-0.114468611506223,-0.28841479438970613,0.294565650584341
1.4417764152559518,0.3289336809788447,0.8237759478690285
0.7775130061279969,1.784394246309637,2.23311641118259
2.7637872339322267,3.830452059760662,2.0743316733900894
1.407641932523305,0.7596560159694864,1.1126340117149527
1.3505804734005311,2.208537746998582,2.477679684968588
1.0495699398909357,2.0535228136831964,2.5970979274999344
-0.6601615893824574,-0.17990274146705237,0.6510334790049247
3.6964243627423756,3.26334412098509,2.510381905638256
0.6998012015311312,0.11586944460006043,0.760594206652587
2.294396086524787,3.185481639202568,2.909838168383385
3.1612834896643083,2.650199476823922,3.3370551214469875
3.330370663522699,3.1780099189040816,1.8164936930117273
0.41584483715877896,1.0602325107783597,-0.4229512663628274
0.2508053940364478,-0.911948011431153,-0.04584434242148869
2.8915776449284696,2.261076222557593,2.545773523793435
1.9456147946912927,2.2785271484752343,2.556520656029896
4.312669913679164,3.741383123557674,2.6514170637798125
1.0519991687719128,0.10675861193026837,-0.23088506337224213
2.579547747855251,3.2138109537501522,2.4678786238928425
2.705452667949335,2.4631498491118173,2.376460354265945
1.9885805939361214,0.7054509145939918,1.1063372519052885
-0.6935186507967972,-0.903897772457365,0.50110681915854
2.2212934789376924,3.348729851836644,3.179114940380818
1.519603832315362,1.5540299812388962,1.5635358573418616
2.448532807024326,2.585299699679932,1.8815956270287397
2.0860571979440383,2.9209197923507384,3.336665609914523
0.6859367019363903,0.1151619166488327,0.2086168350624216
2.32071950427369,3.297918406983836,3.459606193660684
2.4228943853523117,2.0813734165605022,2.1553778361911
-0.14982027335327802,0.11135807431018971,-1.1091671321686443
0.18016087310033216,0.23957517717319088,0.9581713253491966
3.577003450913308,3.2841691462567764,3.162586347860283
1.916693669085018,-0.2567250463028936,1.3196597022801608
2.065642533078631,2.215778884480896,2.3781390554595387
0.9013036542621373,1.2596185194521117,2.1521030924062634
-0.6388574633034599,-0.21997535028476714,-0.8198312098856075
1.3488358164427445,1.5440312803284233,1.3222656256942265
0.29942910266438566,0.6530169414806429,0.15656067478273347
2.186252033118147,2.3173669619807375,2.808496865300965
-0.4956591293896444,0.7621294674167809,0.10390590847825441
1.4704750045575279,0.7711392411115375,0.03634737732065352
2.720719656172063,1.7012707901390736,2.803563942154612
-0.4120636713374381,-0.6863478162495381,-1.436170652418283
3.196069565388375,2.8211239162244617,3.4710119529688006
2.124787982665728,3.6362219856021287,2.800395691817274
1.1828814935512884,-0.0973239348618531,-0.48935393535778954
2.469104833954142,2.7693101381972514,2.4551442319857206
0.18282272685502066,1.1594828991040287,1.6599043428914142
2.356858096186322,2.367936305311855,2.945610912576396
1.7961725723610737,0.3933110521299943,0.8259274911788863
2.907092701785537,3.9648889339344597,3.004815206510587
1.790494698247063,0.9678449855652146,2.53239536669623
2.449060461574624,1.3843790267285982,2.9379336111412058
0.2872552168264496,1.0466917313269664,0.46460767644407364
2.8446905206217994,3.058153526872104,2.957477200218195
0.2975201407764482,-0.43339272108074633,-0.9183065767119547
0.07892611236611127,1.190646561009243,-0.36905136839624664
1.3937448586705221,1.379487343341809,2.101298591469353
3.4393436512418094,2.283787526575048,2.128840944563369
2.156381184768935,2.407680763356045,2.180971717987102
0.2990036765103493,0.9263727168368152,1.5437888602819756
0.3219002819885588,1.1734446713589521,0.237307890409382
3.1941729997195685,2.3418014059476535,3.255609852738288
3.3147827224375903,2.958452140142252,3.1686150905154156
3.4459366982066535,2.8820179079141317,2.9327483141167994
-0.3428535103838173,0.1526628340016628,-1.038605948240531
2.8415653891028834,2.593667895086027,2.8109486032434003
-0.1908244613557879,-0.7597016932429915,0.36863730703676006
1.626419412016404,1.7827442929086115,2.2709335175324483
3.5864928814983994,3.1301881378119285,2.5023264989452305
2.439855554223966,2.127751455055041,3.8343088404281636
1.427082299550514,2.557344016844996,1.955544568261143
0.5240403850663135,0.3836127074725226,-0.8143563476944975
2.6452237466679938,1.8885788772233485,1.1754096773142657
1.3457398847204454,0.7496240594605255,1.0000172050756964
0.20592911714721152,1.4114856499402266,0.2343390511683452
0.9771335765474123,0.6453192057260801,1.0415837136406905
2.0706183062805787,2.0705442326346803,1.2400273456733175
1.598686983080333,3.5814594037890366,2.5838376636698506
0.11575296210060063,0.7355348831962855,-1.357987681866709
1.4674906822240152,2.580052582153627,2.579878245995338
0.5458927402621406,0.791868281738789,0.5279034776514098
-0.054127809817648746,1.114061728583086,0.26766643465160556
1.2930716304709562,0.7936847573142064,0.10825468553068351
3.294377361457251,2.5043880124676408,2.4921247442934624
0.7965479969921372,2.6939124148488656,1.2065521247768205
2.2099274196348366,1.975858431887916,1.7823242796158025
0.40422141811700424,0.3293773122492111,-0.5805328133298159
2.8427749278932217,4.230422804121676,3.2555941235837915
2.730350428203163,3.3330121517402063,3.5571284066103477
0.849217998440731,0.9195249583710718,0.49801876536866363
0.06757067169612965,0.8198159947735785,-0.9626642627280309
-0.15329343445868998,-0.04924569787202664,0.08959290101639565
2.6225357297301817,2.843966281389432,2.8947800423028447
3.0272987398745714,2.3938089022646594,3.111990536879617
0.68426907151637,1.038083828376947,1.2595690936943427
3.2078483303083787,2.301229796064386,3.4748024963382034
0.2986205089619302,-0.12127738859367113,-0.5878572719989201
-0.17892629169773927,-0.30532700278295205,0.9123287827897771
0.9048702780531871,0.4814608606769605,1.448870860646124
0.13379583527636577,0.6123322131850262,0.007605500207068372
2.4857332782447497,2.906721821896236,2.1673295116986377
2.503480296901601,3.07482077103229,2.639943565337774
3.793914617650536,2.8295224295294092,3.387768313169821
0.7622603326686359,2.8366502657117927,2.0928908352126516
1.8052932512404665,1.9071512416663459,2.3874565548704156
0.8219393075122501,1.1524306875671309,0.9918302586428857
-0.1757594175466581,-0.6565270635262472,0.5708918185933454
2.6273599579877116,2.2535337338070547,2.8638347658698535
1.8609896594012105,1.4255497914222302,2.8119541236153514
3.075025587302652,3.0518574928195363,2.4553585736070564
0.7449186844624052,0.7974571579520728,0.9231976760330776
0.2893937978842085,-0.7036709307433047,-0.7826225085266023
2.383955489883248,1.9534735021190721,1.9046025780236522
-0.9173493641264691,-0.033671786130458556,1.031314442495873
1.6840800694410591,1.8885940383775868,2.45842400527801
0.8175112942162116,0.13160687217080003,1.0151218391660077
-0.3083794976713872,-0.11698201760359893,-0.815617823177325
0.9386683190838868,1.069736145171681,1.1601370219303058
-0.18046211649574043,1.4612607891443938,-0.4252659275878186
0.1768355399494583,-0.46016383989883447,-0.2648201057365358
0.7280198511737457,-0.29256019662846056,1.976000676740886
-0.5982052268784033,0.812871890772599,1.7486574433415312
0.6756113504056915,0.6425278922831347,-0.2635181038622719
-0.05542681508653342,0.4293520597133893,-0.4760820394883731
-0.31355092944441293,0.33285649539060314,-1.19037320373241
1.196284375391779,0.586816710970424,0.8881225479377891
0.17576724205582173,0.667681251227461,0.8434601068179514
-0.7760994381317284,-0.19443034972296902,0.3609193714462683
1.1306869392057077,2.248707364747149,2.251744800999705
-0.728801259263091,-0.8545705715662366,0.5337408016941004
1.7696949746460633,1.3856372180746757,1.7629633886499472
0.794680213134445,0.016747765962914638,-0.5568663837347976
1.3470766581126223,3.287587058147918,4.003473979445572
-0.29858635589866045,0.12951886082815656,0.2744021385156618
-0.619607135476912,-0.9452988442388603,-0.4907573524806421
0.9023639706551014,1.6385331239455743,2.000073169665994
2.482385015971414,2.4651249371871398,1.9731791880639595
2.503577007539637,1.5524857120839817,2.5489921939106264
0.2562884260056405,0.18920018769857475,1.0196111043541616
0.5050336031548263,-1.2984298903618865,-0.14624060729421273
3.1046800733906044,2.5916388614615715,2.3974053203088426
3.676767701617548,2.398964290274066,1.8714369399078008
1.7742498358167955,2.5413823603662156,0.6224468678339832
2.5410459770409477,1.6978259782172809,2.153973931243248
0.7933608145129635,-0.33277631488948,1.0031421972102823
0.640187039324488,0.250041735363004,0.7475055958214842
1.6625904257083854,2.1629425797112076,1.637037814649066
2.80768775878735,3.827724054883448,2.4965547251706304
0.4670474966970327,1.480202291969512,1.427471321874754
-0.6684178043373775,-0.4471407344252599,0.13116317715536835
2.0344685957669633,2.2311923250571626,2.880360813955212
3.100570458211822,2.788944023893786,2.929902352348278
3.1923484036941416,1.390634501031141,2.2603381667005773
2.223582077913163,2.1979611249264606,1.1791292328756326
0.23409967451735844,-0.007442203625809411,-0.846986397486462
1.9257951935787572,0.8201528057399334,1.7640203447735445
1.0600585284403499,-0.09713319245640317,1.1035069894894334
-0.42582503036651714,-0.21253421427219396,0.9633851741983475
2.429744293045281,2.132040080251796,1.1985820606495823
2.495440055603741,3.1068363576969307,1.8050305089397485
2.749969056987777,3.55739444321501,3.9136952012297623
3.597262685611853,2.836054961616004,3.0923185443470533
2.6756426277288323,2.9752012552711795,3.6055352456946546
0.5818203331785426,-0.2057886684889406,0.3591096967136825
2.0978934048828948,2.6217372524692673,2.1595704737215637
3.3544753438784976,4.286457484347958,3.6699654419748455
1.1702906100980544,-0.41810413925785483,1.064068725700538
1.457764362374954,1.0885554839427038,1.0022918545643063
1.0043963686013526,0.017782248380336707,1.900008355790762
0.65577304629788,-1.3114855250836153,0.9766671075907908
0.4585547163150537,0.17981953348517987,-0.5567116361672114
1.7719173676997144,2.3515963171557828,1.856806095023606
3.5508788692806497,3.97507039017554,1.6505703507066525
1.7752844767178964,1.8664526881766648,0.6748031647680646
4.1794760786059,2.1206819139959645,4.012849150976253
1.8007332864934908,2.1315042844761374,1.125501888567706
3.2598348763683074,2.7147014450265194,2.8941934873976263
1.8749034462714604,2.021226371608357,1.9081297456250266
1.631021821427765,4.260765585700586,2.0961160955297005
-0.09783959119553609,1.6766508048104893,1.308399868902522
0.2943060276591175,0.7153804679835756,-0.40384859322138417
2.3553209432756987,2.7277783770512167,3.6251603325407187
0.6207225641544958,0.03774027490155501,-0.02630503012383392
1.8017155787780947,1.4017932868069196,0.7819318024231081
2.787683950353232,3.355721789277578,2.146093676801445
-0.04407293112323013,-0.6741232221223481,0.15195015472879994
1.4586200332189814,3.268538439954475,1.9004957618605949
0.36824667381890985,0.9049301896857809,0.5440220636425344
-0.11840674393347594,1.1954836063272563,0.7061264709563595
1.9532503696273837,1.1383665953722883,1.3526153567118144
1.5679162883465367,1.8469987996108364,2.644676422069029
1.0158645004691587,1.8523345356375138,0.7274450266351117
1.5861651545745046,2.0051221659611245,2.7905375231481315
3.1062306124120393,2.744383943490504,3.144805513652006
1.6379887546006757,1.3371812200088942,1.9560961068086737
1.2284610107513334,1.3634640524195476,2.519886522471186
-1.0957702052463503,0.6852737814790807,-0.4888235538389114
1.9669410109126542,1.9939490956942363,1.5645797179789853
3.510685686797943,3.873457891831621,1.7897128558997977
1.3796527194573696,0.25311679559318023,1.7052298756361788
3.2501893835468447,2.7624132137605977,3.0667976225359936
0.601244445307922,1.3632749210128907,1.2059150961639362
3.19271617990756,3.271777589726657,3.0600460684899073
1.8995654321297462,2.207828531983913,3.128253923421099
1.4381176407946898,2.4702400588060334,1.4424424237096543
1.6013285295784914,-0.2400062730365342,0.8801643307480221
2.423135326211305,3.4892263616637953,3.5959039473203522
-0.3364549757209065,-0.47117150275522895,0.2676399191091698
3.2641233007098256,4.319157636034169,2.764295890439464
0.7970501290699142,1.1100688763683555,0.5625724568506816
-0.4063910781011875,-0.40511673657004954,-0.8366745244102046
2.733116858884563,3.355305690082806,3.1275948278366545
-0.6488074167429373,1.379906653493725,0.3470116438265632
1.2964102369169717,1.9246187738447156,1.799314686489583
1.7836214932238716,0.4784260995900057,1.2210041782298575
0.20654754322915195,-0.7658804907603993,0.5147623963200674
0.0370944424089118,0.7242391448640995,0.7898130372817669
3.8543137731959045,2.576765070645729,3.3208176783454184
2.1421575135383746,3.0016206712927413,1.740924809934682
1.457630506956799,0.5382549422993788,0.9231227753182003
3.426419506066378,2.9811000374409398,3.556032113116935
1.3785933036208973,1.092456389133387,1.162887179700769
3.3028715164128606,2.613728830008423,2.629040208659363
2.49255297441528,1.6083438993156272,3.7979821019124924
1.4669730591876664,1.2818622500130579,0.05768972710670517
2.452612506254365,2.926261061282666,2.2057776002137706
0.4137424357362444,-0.39205053913338517,-0.006281347164304552
-0.20240306271335817,-0.6212638887802417,0.9207880240408485
-0.3232371913002389,-0.2000852870490746,0.7603133580539904
-1.3547356795304333,0.45873159013457143,-0.42595857254737207
2.820260536215777,2.9272580371157284,3.0300672304241503
2.1344670459389037,1.694383247609419,1.2201870391231546
1.3836668454366003,1.3695250621264556,1.1191447127786587
2.7573075588378093,1.9817060951464294,2.2179395985573156
0.2422078254472565,-0.4089597225457435,-0.9778789527661647
0.7661834355299082,1.6232777862349197,2.118368680637235
1.9414044559982786,1.455487768144067,2.0304130893458177
-0.2045749460431008,0.07156900620948049,0.6968366278372234
-0.5210671713034403,0.16410671627490983,-0.5119497368323335
1.671064267470478,1.278579398363328,1.2369318679136598
1.3286787207037687,2.7323828942781825,1.5149385087956007
1.7498585738273058,1.5436812028628262,0.1680353241194935
2.9660157058356518,2.8260728414787684,2.839189751159261
-0.47590411740447836,-0.042287007719490774,0.2808063721295397
1.4617767531099095,-0.002550299846924009,0.5400808876989154
3.615504573212811,3.225712095060414,4.451937467007324
-0.08547997192397012,0.19513016811080855,0.12549795439437686
2.4771800245285376,2.9619197240816253,3.190670225194471
3.07166855951285,2.7538779031060803,2.876093778200933
0.63275495437225,-0.337743311471146,0.9504367968333909
2.572213093522052,2.763116004473567,2.2300603968227546
0.544748321781745,2.2908084209258384,1.9628318529401065
2.142451484880271,0.6299705396496382,1.346795508305943
2.62603681193053,3.5399453492747592,3.8276239686921745
2.3467014942375353,3.268049390040608,1.9796759565871958
-0.2687575872961312,-0.23121963473135465,-0.36080938731411866
2.0162194705430485,2.2089310008639154,2.044229584085502
4.497580985951126,2.990756005296878,3.6923757707580904
1.7276575348927512,2.3690995268390544,0.8017407469978675
2.628244581797496,1.446275070043491,3.190859978689957
0.09147740546070614,0.6411116429792629,0.2675798123882319
3.703500508621975,2.711644570232842,2.0032567267787282
1.3636058169360612,1.707656275753644,3.4106117144936627
3.1606264849335086,2.8114382630526005,2.672814359349724
0.2330433081422314,2.22589471966402,1.4684070392523176
2.2198319859793667,2.1697933381287533,1.2558924163738854
0.818696192252444,0.8774038104556694,2.465174693045484
4.279949618924107,1.5329285093052012,3.3192683384473085
0.7699787897042489,-0.34703105894996716,0.9354937687372541
1.6406818608922245,1.6237331484598396,2.3787390606313457
-0.13765433777619496,0.3161013282132387,-0.00454000034466925
-0.14355546040213185,-0.19318809200898848,-0.0938607602552269
2.281962667580686,1.9593010845657026,0.4806208953680524
3.786636220903698,2.738056583796018,2.2339409643366652
2.2852143646321093,2.6690288336941514,2.2535428651451785
1.7311133383086388,2.1130104566313657,1.675376156573624
0.052297432566366264,1.2475320478961367,0.22755231111296276
2.392495166543904,1.5254581754184524,1.0660745470128536
3.0593210557962003,1.9502467998481605,2.1101575064624902
3.0953861574704042,2.2029434033793707,2.2935756300421106
0.3388905851088627,0.6037334321131453,0.5007860892197293
-0.2447436090326573,0.30308241985406376,-0.6038144962527793
-0.8549881396043809,0.5571963422218559,-0.6794311560123777
1.8865959259918992,1.9193694789486473,2.6898171823177743
1.3383689292177088,0.12582124964755476,1.4267610277421938
-0.30578747842487736,0.2216063132287467,0.26665334536935176
-0.26891355861029,-0.44550588146059655,-1.39125626495025
-0.41904620539666027,-0.6632661614370653,0.9861820642621766
0.7986113338245332,0.41058845737322747,1.2206237698853828
3.2682211418970333,2.103674521581202,3.8127307407207556
0.934715773393691,0.5369136613870267,0.27978167668144327
1.192800213841341,-0.42836646278815343,-0.7307105716059731
2.3083092841371013,3.1361292618019956,3.994788616047825
-0.19635766146106978,-0.6164013970441685,0.15949326267528677
1.9862748679764521,3.2667339116090974,2.8060899444360166
0.04120009275469485,-0.7169548883595732,0.6388711616039204
0.7481832134943032,0.8667350041422466,0.6016489540706268
0.027445498788938667,0.7965756238003959,0.7238603678270138
2.7057332034788333,3.2238435536213195,4.084935150915582
2.0067448351267343,2.4729134154375227,2.1712688155582307
-0.29031920944191864,0.45471880057398767,-0.7962794769332345
2.258920676407946,3.003540463041692,2.0575365854891663
3.5491942541677513,2.8405447690329013,2.4607937885621123
1.659351624842372,4.11586290508156,3.3530288323295108
2.5717514139710986,2.6681766291774958,3.9210535308729666
3.408368811909166,2.6816411824805457,3.4831249940534508
0.4598673936797768,-0.7581365249776617,-1.1583072753054982
2.335356729823268,3.892420474538545,2.023009972017589
0.9102192747299154,1.4934521520460478,1.9751773896446072
1.6526056116385113,1.9995008852115388,1.0170731730016913
1.3362621005378852,1.0933988743390397,0.41345043807705106
0.40048549893393326,-0.1258974401107262,0.15979741745438572
0.9182922461193772,1.8860528955519453,1.1945680471797138
-0.6473051610808606,0.6613181332306156,1.7088255625812367
-1.0517059793009051,0.6692239688126026,0.5148743421921245
2.7149025540633636,2.7482802005835936,3.528284851695917
1.7740310754519033,1.2456648858190313,1.7891785527711872
1.405482411000236,1.122129889292208,1.7974060592652996
0.9609861884468667,1.315150341949316,0.03725176218033188
-0.23873401358175056,0.5795649862617899,0.054237562254833276
2.0924823785274826,2.5178450051612202,2.8504044460481466
2.692553878214614,1.2695100401541626,2.426396931580987
3.48505284643552,3.2405912854264547,2.9842495384226773
1.6716167533849444,0.9513257548036625,1.1414563325159717
0.5637335438151934,1.637487930561539,1.1521091103178416
3.721429804035593,3.3025898546064973,4.678731107534028
0.09835304529978307,-0.3661210851266573,0.4365462320983879
2.187724112402667,3.091058612564788,2.500158130897427
2.4883969348859276,3.713903124099662,2.695846720191547
0.33014968199645256,-0.15785252561280616,-0.615513479735758
0.35264545090197186,0.9891940664318577,-0.7313146853505212
1.9839964541973725,2.267326463388956,2.3933832373172406
